,,W0,W1,W2,W3,W4,W5
F3,S2976,4.118256362880407e-08,2.423129380038805e-07,2.389431332039135e-09,1.4481234779950617e-07,6.494412680804632e-09,8.464589373391969e-09
F3,S2977,3.7889368289623376e-08,1.0610190410213883e-07,1.6369738955802778e-09,1.560241566503912e-07,3.822751250864612e-09,6.902923988600395e-09
F3,S2978,4.0940442990812366e-08,1.1706207085063557e-07,1.5246038393600524e-09,1.9548034699700967e-07,3.569872999559567e-09,6.5886401318783635e-09
F3,S2979,3.912767152967768e-08,1.177079813541572e-07,1.4905606767546824e-09,1.8687172606756837e-07,4.4024708783972865e-09,6.952340075292386e-09
F3,S2980,3.985827442059167e-08,1.0818451822891826e-07,2.549235101009493e-09,1.566995163406722e-07,6.488007229963493e-09,7.89351763733535e-09
F3,S2981,4.437691210707465e-08,1.1835030056797432e-07,1.4775538370939047e-09,1.8876379285809498e-07,6.632857841919644e-09,7.794679011999914e-09
F3,S2982,3.659438302955356e-08,1.0813435648976243e-07,1.623377908964591e-09,1.7973895323144797e-07,4.951874825353565e-09,7.162406527396566e-09
F3,S2983,3.840105465848883e-08,1.0675456476232805e-07,1.5550222543527507e-09,1.7862447480483832e-07,3.5598753263209794e-09,6.641532755989643e-09
F3,S2984,4.220119445205983e-08,1.0633518782352771e-07,2.9917607085540367e-09,1.797654445811092e-07,1.1125432271337453e-08,1.2240193882752796e-08
F3,S2985,4.3108298328821764e-08,1.0592910713749851e-07,1.9540626129361264e-09,1.4562387181906547e-07,5.955314720256949e-09,7.784501431359443e-09
F3,S2986,3.909754205309622e-08,1.0588854338396268e-07,2.047046186900512e-09,1.5558037018482956e-07,4.874145572178212e-09,7.30466873529798e-09
F3,S2987,3.729578655740656e-08,1.083264715797792e-07,1.6763422746885478e-09,1.321088871901185e-07,3.4827300781987555e-09,6.997995835238029e-09
F3,S2988,3.964403916184008e-08,1.265569104306554e-07,1.4685862554289953e-09,1.9557551740814272e-07,3.072909779385361e-09,6.5017039505135e-09
F3,S2989,4.110777213791878e-08,1.1688807308460914e-07,1.4958711963974629e-09,1.9129363197018283e-07,3.1151627371092697e-09,6.4454142063716636e-09
F3,S2990,3.647176338858869e-08,1.1900567489214413e-07,1.4978023730676677e-09,1.5569548949670887e-07,3.037654538696433e-09,6.5943027381833626e-09
F3,S2991,4.037972797307397e-08,1.0257264904162898e-07,1.6467054952497768e-09,1.852924466147481e-07,3.778663499661019e-09,6.740948086081262e-09
F3,S2992,3.8197876969387455e-08,2.3243794826806857e-07,2.1161826892941265e-09,1.8461155420156598e-07,5.3927184752796225e-09,7.90366995064974e-09
F3,S2993,3.9263008507386925e-08,1.0159922839464415e-07,1.6280807518108808e-09,1.679874166610547e-07,3.666344414292982e-09,6.881334968032875e-09
F3,S2994,3.8485817011028994e-08,1.0314383223265622e-07,1.5820336412000524e-09,2.347741468244107e-07,5.0348561168296856e-08,5.808807452476498
F3,S2995,4.107649041905755e-08,1.1539953652326316e-07,1.5091463981092107e-09,1.5799198564394994e-07,3.952768734897709e-09,6.707855309444061e-09
F3,S2996,3.687362641693207e-08,1.0771967155335068e-07,1.6361815999131704e-09,1.4317405173501658e-07,3.6286188093317974e-09,6.866451918577812e-09
F3,S2997,4.1570131370672086e-08,1.0484084973652351e-07,1.5387117320117345e-09,1.8033727614675114e-07,7.7056051155395e-09,7.512384242146718e-09
F3,S2998,4.429733414574584e-08,1.0532696842263532e-07,1.9845032268030016e-09,1.3197171551122733e-07,3.742761554879418e-09,6.960115010060064e-09
F3,S2999,4.7645065992791606e-08,1.0412540590220513e-07,1.483998906702266e-09,1.855181271189809e-07,3.1703292912603115e-09,6.566607693164465e-09
F3,S3000,4.4000237633984874e-08,1.215492423813274e-07,1.4619168304907191e-09,1.6770788490551878e-07,1.8719560527794588e-08,1.2657714695286895e-08
F3,S3001,4.3192288424034805e-08,1.0385387777293676e-07,1.5079532509066863e-09,1.9008302915581385e-07,3.240347779930533e-09,6.5556394403774445e-09
F3,S3002,4.861619921441915e-08,1.1694070321851668e-07,1.4398407355054912e-09,1.9711408506090166e-07,3.1538289096413204e-09,6.527998675507622e-09
F3,S3003,4.4312402348547363e-08,1.0762095856986672e-07,2.9566801384735804e-09,1.65609765459083e-07,4.314870479516286e-09,7.272607565897652e-09
F3,S3004,4.1867670586161155e-08,1.0160428128901633e-07,1.4965445779722706e-09,1.8455501969606464e-07,3.2980240690506885e-09,6.601552250878278e-09
F3,S3005,4.031292309636178e-08,1.1492719846956296e-07,1.8482225043252073e-09,1.3728388077732517e-07,3.73145073136272e-09,6.842935172021115e-09
F3,S3006,4.1790323889872194e-08,1.0545747507789461e-07,1.5155813487760337e-09,1.634631504256272e-07,3.275380349987446e-09,6.652384776261683e-09
F3,S3007,3.7320185498285166e-08,1.0122047475273425e-07,1.5923639000080494e-09,1.4118243570412387e-07,4.073288349659396e-09,7.3800045731632165e-09
F3,S3008,4.4208116405206895e-08,1.0536964966380852e-07,2.2963889243980998e-09,1.4975779733052985e-07,1.9015788220727735e-08,2.588860398605414e-08
F3,S3009,4.6407591637306636e-08,1.0178796978959927e-07,1.7805807063344458e-09,1.710110069240543e-07,3.739401595523005e-09,6.850255555464138e-09
F3,S3010,3.93358854583237e-08,1.0698632800149963e-07,1.5955806226118634e-09,1.8823263799744688e-07,3.899068898060802e-09,6.680463724475895e-09
F3,S3011,3.7071601457700624e-08,1.0730554760663537e-07,1.604621267292113e-09,1.610329587011014e-07,3.695422830493873e-09,6.797900763545389e-09
F3,S3012,4.2359417225053716e-08,1.0326629662611752e-07,1.7043720066070803e-09,1.4248594294428718e-07,3.483640206452104e-09,6.7847600003692555e-09
F3,S3013,4.2174327069041774e-08,1.0225863324657933e-07,1.6277291908290918e-09,1.7759829927859366e-07,3.885506161241063e-09,6.937127429684347e-09
F3,S3014,4.3741914276697435e-08,1.0250794803467307e-07,1.4949300044156745e-09,1.8066640918902846e-07,3.4868210350664585e-09,6.575086807317796e-09
F3,S3015,3.871476466702116e-08,1.0825437847545765e-07,1.7916294093451073e-09,1.5628141649151302e-07,3.6436258825692007e-09,6.923162211839351e-09
F3,S3016,4.233928316269478e-08,1.0619016952013356e-07,1.5572546413805729e-09,1.6000893398209657e-07,3.0727951018830507e-09,6.5302974914422625e-09
F3,S3017,4.397073959017509e-08,1.0497113490463745e-07,2.1580264174416148e-09,4.1489433363599027e-07,6.342341386021784e-09,7.688033673385965e-09
F3,S3018,4.4046437756873165e-08,1.0820750712874097e-07,2.5716547324571e-09,2.8321337687327336e-07,1.1861844206104206e-08,1.6483937078013316e-08
F3,S3019,4.958310253580551e-08,1.1789901043652487e-07,1.4377487016649091e-09,1.879095614405857e-07,3.00806893336806e-09,6.406229029550579e-09
F3,S3020,3.893512875585609e-08,1.0540209038982295e-07,1.6541436857693315e-09,1.5716802239424375e-07,0.45841746625434765,8.518327180487514e-08
F3,S3021,4.531332852045435e-08,1.0975698157184551e-07,1.4706564412662984e-09,1.7317715164878275e-07,1.857412745413493e-08,1.2820229562466404e-08
F3,S3022,6.279630741283064e-08,1.3716015675566213e-07,2.6987305345571203e-09,1.717896399092345e-07,78.72353482248855,37.74577904243784
F3,S3023,3.662733296328532e-08,1.0532090422271488e-07,1.6046014248451694e-09,1.353112715396213e-07,3.7138692569404787e-09,6.798653556960351e-09
F3,S3024,5.472724823062647e-08,1.0614457090696086e-07,2.53982389077988e-09,2.532125267968415e-07,4.166752951532287e-09,7.244014058933592e-09
F3,S3025,6.74604655958138e-08,1.348671104390896e-07,4.939822862517879e-09,1.4572614072833705e-07,3.859049149321596e-09,7.099408460587955e-09
F3,S3026,4.4084187767280755e-08,1.0542974143684497e-07,1.670700896438408e-09,1.5148170930833755e-07,3.806812145615201e-09,6.942865602410756e-09
F3,S3027,4.109595708432239e-08,1.0856771760039764e-07,1.4913162923307489e-09,1.6747590971317874e-07,4.150785628853367e-09,6.708211810291791e-09
F3,S3028,4.606731130656605e-08,1.1774067698068274e-07,1.4525529540263997e-09,1.601575460047199e-07,7.3094312423370936e-09,8.205504852574852e-09
F3,S3029,4.373644412721347e-08,1.1556198893757756e-07,1.4894428731962426e-09,1.910237224809778e-07,3.524952954240735e-09,6.646606408064292e-09
F3,S3030,4.07249366649899e-08,1.0525277507916942e-07,1.8977702519320282e-09,1.3997503725748696e-07,3.253209672666923e-09,6.7048296264797965e-09
F3,S3031,3.882228775077798e-08,1.0827867698827553e-07,1.6515428335748544e-09,1.434272382433909e-07,3.62722387571514e-09,6.96250769013839e-09
F3,S3032,4.3630294603553964e-08,1.1980787002137015e-07,1.4580914066552823e-09,1.791547485298212e-07,3.1331043396919465e-09,6.634238785897895e-09
F3,S3033,3.146537705927263,7.351775814448917e-07,2.7305176946552483,5.512027479641853,5.306255312839744e-09,1.2876419850912097e-08
F3,S3034,3.823933312624104e-08,1.0839159476019937e-07,1.718371438678945e-09,1.6563045413741774e-07,4.713482327084427e-09,7.097461750418529e-09
F3,S3035,3.968194381950129e-08,1.0359790405071824e-07,1.486913226147178e-09,1.6724763903159034e-07,8.275856509092971e-09,1.0204196027529887e-08
F3,S3036,4.073025257034245e-08,1.0322630637891667e-07,1.6171143695243902e-09,1.480074249143853e-07,5.668711703499051e-09,8.174482046635613e-09
F3,S3037,6.636416957621594e-08,1.0795701290943833e-07,2.69385692768337e-09,2.2085714715838974e-07,5.926361213212463e-09,8.132162302193274e-09
F3,S3038,3.7419363990418836e-08,1.0564098519462591e-07,1.9168716406102195e-09,1.7181359565300157e-07,5.256180058682966e-09,7.498487514701263e-09
F3,S3039,4.7818066719392956e-08,1.2102903721589877e-07,1.4421914875246585e-09,1.6553436400472012e-07,6.632387227657509e-09,8.330377944107066e-09
F3,S3040,8.939860485994406e-08,1.567166009639753e-07,6.080654489793037e-09,1.3686921376338946e-07,4.692581541171824e-09,7.752015157130019e-09
F3,S3041,3.972965050499209e-08,1.0791842175663881e-07,1.6831365646985044e-09,1.6976137001098297e-07,5.4818877485737285e-09,7.444002880842989e-09
F3,S3042,3.6984670061120135e-08,1.0440446038326437e-07,1.585733095222122e-09,1.8074203610884404e-07,3.064923997083157e-09,6.4294802055969944e-09
F3,S3043,3.679863177698707e-08,1.0560065921671143e-07,1.729223201342511e-09,1.680466545665812e-07,3.227199624734715e-09,6.560063074740598e-09
F3,S3044,4.2006008320334727e-08,1.1526258422662201e-07,1.4831696132118218e-09,1.715619261121298e-07,3.18470032856479e-09,6.550150802002245e-09
F3,S3045,4.0062262358307876e-08,1.0588390775770118e-07,1.5593307986721337e-09,1.902697087206426e-07,4.629574400122377e-09,6.9807795296518985e-09
F3,S3046,4.242614104261189e-08,1.3248677017743773e-07,2.41230182205142e-09,1.6027784505602728e-07,7.532231285699422e-09,8.978711874298305e-09
F3,S3047,4.215729491457469e-08,1.0831951145508815e-07,2.0966786548957965e-09,1.4887488226695353e-07,6.057647461304683e-09,7.4764072316465e-09
F3,S3048,4.071235214996811e-08,1.0518023525472025e-07,1.6222339483377033e-09,1.5904550355457836e-07,3.6573037304184447e-09,6.942687107282576e-09
F3,S3049,3.724005258203759e-08,1.078071922735955e-07,1.6495070665835838e-09,1.7341420223926898e-07,1.637773154644787e-08,1.0389744527118933e-08
F3,S3050,4.310806138600276e-08,1.165922848534437e-07,1.6425384534607453e-09,1.8344058699098026e-07,9.553820514116373e-09,8.91491163873285e-09
F3,S3051,4.0868202467426024e-08,1.0778144094503954e-07,1.7524364415361084e-09,6.377520723060631e-07,3.5303248924767693e-09,6.985606950872001e-09
F3,S3052,4.017710027104468e-08,1.071859740259614e-07,1.7806642399075022e-09,1.531266864171019e-07,3.859125879635826e-09,6.961750345789113e-09
F3,S3053,3.7619881032366565e-08,1.0851977002196093e-07,1.6168979367583557e-09,1.9672808535806667e-07,3.6342039059044894e-09,6.784057398674279e-09
F3,S3054,3.7091410312195145e-08,1.062948902415543e-07,1.5977345453415664e-09,1.5165869288725123e-07,3.334045228560748e-09,6.737826776729305e-09
F3,S3055,4.649342909063471e-08,2.870006199364782e-07,5.933993099302315e-09,1.4789703462836526e-07,5.299846193925705e-09,7.608381967064142e-09
F3,S3056,4.524338170416904e-08,1.081363873237114e-07,1.9684045802408556e-09,1.6739356205182174e-07,6.293748703600174e-09,8.617395112627531e-09
F3,S3057,3.8704099697509333e-08,1.0355123999302508e-07,1.6407207920177294e-09,1.686657150083473e-07,2.0769436440151316e-08,1.3700892809141418e-08
F3,S3058,3.80329644163802e-08,1.1701017521417941e-07,1.5803753722970772e-09,1.9093551039093207e-07,3.1125879131950363e-09,6.502781463600678e-09
F3,S3059,3.923465723728621e-08,1.0405941924632719e-07,1.5155454823801307e-09,1.8204805020319416e-07,3.3940918912471366e-09,6.619324234114685e-09
F3,S3060,8.347778439970882e-08,1.6353916428041188e-07,8.422968930903066e-09,1.5076243817784943e-07,5.226458282218809e-09,7.300336345512199e-09
F3,S3061,3.89183388324932e-08,1.03051908163809e-07,1.635148017971068e-09,1.7952782128421617e-07,4.558292783119467e-09,6.993457935368405e-09
F3,S3062,4.289904497308413e-08,1.206535467304002e-07,2.110183342899953e-09,2.34604296431405e-07,4.278861901444186e-09,7.384962677517162e-09
F3,S3063,4.09177888845248e-08,1.0233324503021678e-07,1.5209472481673757e-09,1.8652667938542864e-07,5.1400098228470104e-09,7.223710413381772e-09
F3,S3064,6.080569915431465e-08,2.2218380916101913e-07,5.552616487610651e-09,1.9913370041154563e-07,7.044507038879344e-09,7.561955593153935e-09
F3,S3065,3.7463967302483145e-08,1.0775247751729866e-07,1.6131111188950497e-09,1.4643002351355263e-07,5.217963329443725e-09,7.613010414873905e-09
F3,S3066,3.946431063472779e-08,1.0799086402562666e-07,1.7798248509349334e-09,1.730729750594216e-07,4.026493977392097e-09,6.9110851503040415e-09
F3,S3067,4.1728766048920845e-08,1.0836449038709339e-07,2.067230862537259e-09,1.4069052414755737e-07,5.221786532331051e-09,7.579629004624512e-09
F3,S3068,4.2899505024900775e-08,1.0762774410764566e-07,1.761232868934427e-09,1.6571602336228073e-07,3.909497165926548e-09,7.221284761461168e-09
F3,S3069,3.8492263828754975e-08,1.0580585843361535e-07,1.7121150933246094e-09,1.7514493636699069e-07,5.897855243394086e-09,7.931606352554834e-09
F3,S3070,4.103293493548665e-08,1.0663596117785476e-07,1.5172107878274587e-09,1.9298275806307158e-07,3.304004856875111e-09,6.524087023304254e-09
F3,S3071,3.975252396598163e-08,1.0809011157024817e-07,1.5252592004120058e-09,1.867198232067272e-07,3.1184624996200685e-09,6.459903293204084e-09
F3,S3072,3.88130387080027e-08,1.1642271379103159e-07,1.5244161471684218e-09,1.7705670244776888e-07,3.3239851674144224e-09,6.594549596632082e-09
F3,S3073,9.027807165921928e-08,1.0798269331260923e-07,4.172785780679162e-09,1.7696003745939562e-07,4.258180464055728e-09,7.588665462986513e-09
F3,S3074,4.400924342016395e-08,1.1912741920856495e-07,2.479593661172725e-09,1.4571750611392984e-07,3.9199258728362995e-09,7.037597861704252e-09
F3,S3075,2.308748291233095e-07,1.0780549341347868e-07,4.084379358978491e-09,1.8934668212972473e-07,4.5533726785173634e-09,7.423748764619379e-09
F3,S3076,4.391274816998009e-08,1.076670128286397e-07,2.3677352142812737e-09,1.5433880933200448e-07,3.5600845044468065e-09,6.9572615515318364e-09
F3,S3077,4.223218649626344e-08,1.0783998205695331e-07,2.659035960652134e-09,1.7766293273870597e-07,3.950596872464071e-09,6.8735873869377106e-09
F3,S3078,4.4138318382226314e-08,1.084181451617074e-07,2.171194430794685e-09,1.3935444228655906e-07,3.7743672246584336e-09,6.981283119400842e-09
F3,S3079,4.1565490239632793e-08,1.0762195729625983e-07,1.8156039147717347e-09,2.992946692680067e-07,4.064137713995672e-09,7.2159582497759985e-09
F3,S3080,4.741145516887103e-08,1.1599827774673226e-07,1.4696571041733514e-09,1.919887966232393e-07,4.207113422935427e-09,6.817111072171186e-09
F3,S3081,3.974432936113636e-08,1.0788897574810666e-07,2.1182328844674148e-09,1.4267261905828782e-07,3.5886041273138523e-09,6.910650173634644e-09
F3,S3082,3.635511588742881e-08,1.079573408439815e-07,1.5114071958260084e-09,1.912912077936925e-07,4.486895428085999e-09,6.921311910931416e-09
F3,S3083,4.228635748938987e-08,1.1196915068039911e-07,1.481130690083547e-09,1.849887333997595e-07,3.233583113663623e-09,6.489124750294211e-09
F3,S3084,3.9867117179944655e-08,1.0416266992998459e-07,1.606447218396279e-09,1.8254957943057857e-07,3.239179078800565e-09,6.59018393089797e-09
F3,S3085,4.242608781532727e-08,1.0111318766109489e-07,1.5139341055691771e-09,1.8413631766372672e-07,7.900082193650707e-09,1.0770367188224365e-08
F3,S3086,4.5075958690053634e-08,1.0211683336164188e-07,1.513465483966806e-09,1.975616517505884e-07,5.270711357519926e-09,7.1889127706208395e-09
F3,S3087,4.222357510129932e-08,1.0278544396964426e-07,1.70483398943962e-09,1.6414277267283788e-07,3.593461589885362e-09,6.926611189983192e-09
F3,S3088,3.814808239456174e-08,1.0193762922649412e-07,1.55918531264212e-09,1.7345498339842866e-07,3.25067050031844e-09,6.576300327376155e-09
F3,S3089,3.961871260106202e-08,1.1073498394728844e-07,1.5171133984440352e-09,1.8315699323586432e-07,3.203538114233812e-09,6.477093502647249e-09
F3,S3090,3.7755148053589575e-08,1.0598000319813313e-07,1.6258591113871684e-09,1.3270532384637385e-07,3.671288139606664e-09,6.745463348795413e-09
F3,S3091,4.377190580567448e-08,1.0775592134101186e-07,1.7620358892978334e-09,1.9411229762605907e-07,4.4654751017127195e-09,7.558446720557059e-09
F3,S3092,3.7687468308223916e-08,1.0340313657689952e-07,1.6293390631080276e-09,1.561761742360027e-07,7.817166534709786e-09,8.46192258076216e-09
F3,S3093,7.417937042304989e-08,1.4503077135177973e-07,4.80282263444459e-09,2.0994321131542518e-07,4.3420329412051194e-09,7.4030878553807785e-09
F3,S3094,3.966383504241035e-08,1.0385366639891231e-07,1.5334376967935898e-09,1.7583504306793345e-07,7.813395130263151e-09,8.404318593211508e-09
F3,S3095,3.9531630190949e-08,1.0740308348268753e-07,1.575822680588336e-09,1.3482578215837406e-07,3.767226536392963e-09,7.3393356912885224e-09
F3,S3096,3.9674281476512846e-08,1.063060273536658e-07,1.6369127871778116e-09,1.7959911428504864e-07,4.427572940423036e-09,7.000638278208372e-09
F3,S3097,9.554920387736058e-08,1.0649949001013799e-07,2.9322877458939074e-09,1.6187549247049588e-07,3.8829259130508e-09,6.737828865826164e-09
F3,S3098,4.4355728633305607e-08,1.0674872578023513e-07,2.844517610406296e-09,1.7256268358814124e-07,7.70445431201545e-09,8.241664304701393e-09
F3,S3099,3.784755649175294e-08,1.0606104143648491e-07,1.6109626631915122e-09,1.8717144094721724e-07,3.287086213740799e-09,6.562005498185893e-09
F3,S3100,1.0461556548796128e-07,1.284355109672687e-07,3.265025969762945e-09,1.9906177439716193e-07,6.558624919059426e-09,8.510534899096457e-09
F3,S3101,4.4022583686995494e-08,1.0482911917754615e-07,2.6398623242083033e-09,1.5162764005622565e-07,8.442741318007692e-09,8.281917832440202e-09
F3,S3102,4.488480357615513e-08,1.0291775065265735e-07,1.5038821560528272e-09,1.7293452637064704e-07,3.2812731071029035e-09,6.567070417576554e-09
F3,S3103,3.6732638114207754e-08,1.1056624736142917e-07,1.5932532077939708e-09,1.7955559877797813e-07,3.492256656600505e-09,6.685353935049061e-09
F3,S3104,4.4963827072786136e-08,1.1591341410389496e-07,1.4777532094674043e-09,1.9882533322978516e-07,3.0321672984500698e-09,6.432493072089817e-09
F3,S3105,0.2996257427247818,0.5295471768855132,1.0721529732601753e-07,7.723461590392393e-07,5.549080298819237e-09,7.697960003101712e-09
F3,S3106,4.238157875688431e-08,3.3776769425957233e-07,2.692462408737514e-09,1.3647283271499407e-07,3.6109116453069718e-09,6.934499802347285e-09
