,,W0,W1,W2,W3,W4,W5
F2,S2102,3.7266161839078507e-08,1.0806431244892992e-07,1.6467488416290848e-09,1.7904259178745214e-07,5.4014921040581336e-09,6.7990769022094754e-09
F2,S2103,3.742776939296091e-08,1.0525763603474268e-07,1.5830241823339215e-09,1.7594977634613649e-07,6.550353167788645e-09,9.328251318541478e-09
F2,S2104,8.131604280799417e-08,2.9083619926031186e-07,3.816172097023165e-08,1.4411160485062279e-07,8.899699476380829e-09,7.886551563397154e-09
F2,S2105,4.157327817570884e-08,1.1071469888820255e-07,1.4959732539881923e-09,1.8051281023811398e-07,4.687017852785237e-09,7.015648161538978e-09
F2,S2106,1.3401256946123538e-07,2.5172708285126355e-07,7.1461541580970215e-09,1.4187029739462845e-07,1.598182552836206e-08,8.032399846633166e-09
F2,S2107,3.860485658281716e-08,1.0862522605823548e-07,1.7728789293023135e-09,1.7358505290462966e-07,5.177155429447462e-09,7.096662311557419e-09
F2,S2108,4.43630783283096e-08,1.0790607675746284e-07,1.923067264422634e-09,1.444518598427345e-07,6.517355274671719e-09,9.975613447761669e-09
F2,S2109,6.433319439874265e-08,1.077538166743135e-07,2.8202456275738915e-09,1.7820817288469046e-07,1.0263501670020028e-08,7.128020372856341e-09
F2,S2110,3.6959325110200986e-08,1.0203087834986009e-07,1.58664994527259e-09,1.8689928059552768e-07,5.287828856170755e-09,6.826091617313226e-09
F2,S2111,4.125093259065553e-08,1.0841237774120405e-07,2.056732005523916e-09,3.1878358634195883e-07,8.60661651400357e-09,2.4695453220962305e-08
F2,S2112,3.813097330887163e-08,1.0368537671640746e-07,1.5642324943773358e-09,1.5135454662003136e-07,4.414163857567672e-09,7.333172345041558e-09
F2,S2113,3.969482212086493e-08,1.15825423694112e-07,1.4908332133778865e-09,1.8079250683491824e-07,3.4335453551509663e-09,6.896821283093597e-09
F2,S2114,3.940231694792563e-08,1.0533480933232046e-07,1.6951915986719184e-09,3.013270079423095e-07,6.960241822556836e-09,1.2533327938892872e-08
F2,S2115,3.9059296586549307e-08,1.0729297143691317e-07,1.6803276522523965e-09,1.8698230109113146e-07,7.523153643521492e-09,6.860086819884011e-09
F2,S2116,4.055199730439457e-08,1.0400603124518143e-07,1.5694199106664482e-09,2.912710217392351e-07,5.145663543187088e-09,1.2192880768743312e-08
F2,S2117,3.9060564761264735e-08,1.0657766933039221e-07,1.6155128846251597e-09,1.8577842841883696e-07,4.8830735361646756e-09,6.843778278869452e-09
F2,S2118,4.010632107975549e-08,1.0508089061068858e-07,1.5526766988811268e-09,1.718641122883872e-07,4.969432149220323e-09,7.133252823187476e-09
F2,S2119,4.1377996821822e-08,1.0800125353853534e-07,2.1815238201708907e-09,1.7573869715359349e-07,4.545921580484082e-09,7.1119336118335455e-09
F2,S2120,4.117098612972619e-08,1.0508310405859432e-07,1.670661346980395e-09,4.851251069386194e-07,6.3024919988438485e-09,1.2822998698634263e-08
F2,S2121,4.473883253304914e-08,1.0932382897050467e-07,1.5094673747511547e-09,1.6994329824957124e-07,3.5947306728256733e-09,6.93049055165564e-09
F2,S2122,4.794337252368035e-08,1.1003800499250435e-07,1.471803024370642e-09,1.7493997486452615e-07,4.4160024235240815e-09,7.1964582674974665e-09
F2,S2123,4.204293613176246e-08,1.0620218621071056e-07,1.5150845314571111e-09,1.3307991225911436e-07,4.372440120794124e-09,7.913332177445592e-09
F2,S2124,4.3368209212668816e-08,1.0491248571184548e-07,2.059823079336389e-09,2.7758555458759534e-07,5.805357484401542e-09,1.089548358214698e-08
F2,S2125,5.216646176977417e-08,1.0839272731704108e-07,2.95358331864352e-09,8.459000131526512e-07,1.4085727111345204e-08,3.81670657930372e-08
F2,S2126,4.8670412128479556e-08,1.2136985740951445e-07,1.4340591980704321e-09,1.9876996753313253e-07,3.991644308892027e-09,6.489768269426107e-09
F2,S2127,4.410409436612773e-08,1.0134322199826171e-07,1.4991400070820686e-09,1.790395531379659e-07,4.6358145601703764e-09,7.090282351289296e-09
F2,S2128,3.7203896313645607e-08,1.160946157614402e-07,1.5382349512368467e-09,1.9541458132311106e-07,3.9596897698514495e-09,6.6525320045324284e-09
F2,S2129,3.893420758321673e-08,1.0680717854943801e-07,1.6727511629742235e-09,1.868739142546575e-07,4.723131788735891e-09,6.7781965836585476e-09
F2,S2130,4.342262554656218e-08,1.0836239943173499e-07,2.0897607767650527e-09,1.887923638052486e-07,6.92707445297315e-09,6.719322549080469e-09
F2,S2131,4.178643749804942e-08,1.0435742842651312e-07,1.676079917275908e-09,1.9082408882492718e-07,5.218800951352698e-09,6.734591564492808e-09
F2,S2132,4.0294398897233325e-08,1.0816746411548145e-07,2.1081279878049528e-09,1.923013448355649e-07,1.6521629661406214e-08,6.91332052831313e-09
F2,S2133,3.6477473232540354e-08,1.0117924477923133e-07,1.6000843587293173e-09,1.980675160893034e-07,5.8967405784757304e-09,6.606745323447856e-09
F2,S2134,4.5506415162248334e-08,2.7806843348635666e-07,3.4619906501171873e-09,1.785917414611007e-07,3.9784343215115645e-08,7.2730474534825845e-09
F2,S2135,3.964706966998569e-08,1.0582938395791165e-07,1.8931406801343507e-09,1.7803730118037958e-07,6.139241228420385e-09,7.057111979238146e-09
F2,S2136,4.433421134237722e-08,1.0770440637363162e-07,1.8907459613133148e-09,2.445638001633343e-07,7.327057290110022e-09,2.0048919446275634e-08
F2,S2137,3.322270078732828e-07,5.816456486500791e-07,1.4586055706203536e-08,1.4603577769726078e-07,5.2194186781593224e-08,7.603743587329696e-09
F2,S2138,4.583027775625093e-08,1.0596953588407547e-07,2.1096254258205885e-09,2.3118359866809693e-07,2.568962085748904e-08,1.4486084780947667e-08
F2,S2139,1.6238656136418442e-07,1.0992476115686306e-06,1.6653881112133275e-08,2.575456809686939e-07,1.545030722118723e-08,1.3869527042624643e-08
F2,S2140,4.3025872873136494e-08,1.045049717959043e-07,2.1260078771046477e-09,1.8417608479058602e-07,1.4467163545130336e-08,7.413965916598135e-09
F2,S2141,3.8127167638765814e-08,1.0661053894400694e-07,1.669678211244938e-09,1.7772179009360785e-07,4.591138361469881e-09,7.073075207592729e-09
F2,S2142,3.9010689758457456e-08,1.0653730359726388e-07,1.5556276082713505e-09,3.0752538187904643e-07,4.837012015184853e-09,1.4326486754022473e-08
F2,S2143,4.417743988494085e-08,1.0736133697000043e-07,1.99557358232048e-09,1.9223311264923663e-07,1.880611907285084e-08,7.0627313073697595e-09
F2,S2144,3.8263003428944473e-08,1.0625900263321726e-07,1.6403025354810058e-09,1.5263206205992035e-07,5.308971809264514e-09,8.091159787295456e-09
F2,S2145,4.6710782657324405e-08,1.1205293729746995e-07,1.4653842683848634e-09,1.9631598456937088e-07,3.845331593321369e-09,6.598617449284122e-09
F2,S2146,3.858617229094809e-08,1.0823044533501348e-07,1.6720431906764976e-09,1.8934383883715178e-07,4.159092939496847e-09,6.7211175888297246e-09
F2,S2147,3.751277419012713e-08,1.0524306879952882e-07,1.6174455182489125e-09,1.9567197206695339e-07,7.896441943435365e-09,6.688885247619298e-09
F2,S2148,4.0233500319657735e-08,1.082935195748168e-07,1.777591932093151e-09,1.5236033015571976e-07,6.392115357104773e-09,8.001724345358109e-09
F2,S2149,6.478731675318816e-08,1.2139288548036209e-07,2.7349860980687954e-09,1.7754818376873923e-07,1.5597343604244258e-08,7.172429123061368e-09
F2,S2150,4.352409021680204e-08,1.0999169421513784e-07,1.4950524660887569e-09,1.3601602789248983e-07,3.865933561591638e-09,7.76339482837052e-09
F2,S2151,1.9814171566822678e-07,1.9477142633076068e-07,1.0257086291037586e-08,2.2053416132267536e-07,7.1648314216682956e-09,9.968516040819531e-09
F2,S2152,4.5361341362155016e-08,1.1599860406047599e-07,1.4853009095488821e-09,1.8369367704126397e-07,4.0743586001867715e-09,6.909576979349316e-09
F2,S2153,3.6638504764506814e-08,1.0690765025587953e-07,1.6047136247790498e-09,1.7336785982642025e-07,6.0115469356463234e-09,7.266846726391619e-09
F2,S2154,4.089976546872588e-08,1.0784286397127307e-07,1.7978227015874714e-09,2.7988874210992173e-07,5.624618111390276e-09,1.4781769587044585e-08
F2,S2155,4.5069968201871035e-08,1.2436204746327188e-07,1.4481556217655314e-09,1.9337243504288235e-07,3.1194273233709106e-09,6.600211456519781e-09
F2,S2156,4.268526354109294e-08,1.519545326407325e-07,3.3750723039978705e-09,1.93928307051128e-07,7.265208587709984e-09,6.810102238154394e-09
F2,S2157,4.169486067672248e-08,1.0428288009032038e-07,1.5444479720722889e-09,1.498103499165165e-07,4.133614990668909e-09,7.642021325075924e-09
F2,S2158,4.0248689109105376e-08,1.0298837991766367e-07,1.5822570047463052e-09,1.904681201403595e-07,4.2929458270566825e-09,6.900953390570838e-09
F2,S2159,3.755626428211147e-08,1.0247156011267613e-07,1.6330300024251038e-09,1.9354620640989368e-07,4.3848594495577205e-09,6.769237210880537e-09
F2,S2160,4.028727048187504e-08,1.0728522714964266e-07,1.6403255207056152e-09,1.9084184718866593e-07,4.29776332055246e-09,6.7738447941354575e-09
F2,S2161,4.00554907620831e-08,1.0829830448579666e-07,1.6760811785884814e-09,1.4461115906762273e-07,6.1722638986304176e-09,8.219548093243824e-09
F2,S2162,3.896355970776722e-08,1.0211631782527664e-07,1.562567990239228e-09,1.8529363659595345e-07,3.767987370940779e-09,6.7295774572478805e-09
F2,S2163,4.4007860857695214e-08,1.0676039645842056e-07,2.479880793169361e-09,1.7562571518686564e-07,5.4194238891154545e-09,7.435593312645598e-09
F2,S2164,5.0591403796019236e-08,1.5676988642048246e-07,2.9757323446908504e-09,1.8348035878694102e-07,1.4268233973682925e-08,6.9003529152979376e-09
F2,S2165,4.1202995315649816e-08,1.0339405378315573e-07,1.5280641922959176e-09,1.7398060511918275e-07,6.1138961640888315e-09,7.646135910192989e-09
F2,S2166,3.7982524098563775e-08,1.0779295669590659e-07,1.5233943032254022e-09,1.5237178383063528e-07,5.626531459164058e-09,8.089988982003392e-09
F2,S2167,4.766521578330782e-08,2.5194650375903924e-07,4.2248796215554966e-09,1.8144478856192213e-07,1.238771050974697e-08,7.286776219387758e-09
F2,S2168,4.498603178525522e-08,1.4456595665811934e-06,6.536934688453939e-09,3.1240807192776553e-07,0.10039451570035657,7.45716115545434e-08
F2,S2169,1.0126502416988702e-07,1.5045822584066872e-07,6.4056066328042625e-09,1.595904890861831e-07,1.1483157120015349e-08,7.618472351784551e-09
F2,S2170,4.298795734736948e-08,1.0386773352781184e-07,1.5378283667081126e-09,1.4162126629224848e-07,4.1677318265870815e-09,7.920428498716563e-09
F2,S2171,4.407898822755392e-08,1.1532256640676957e-07,1.4910296456424358e-09,1.9524913515777682e-07,3.889403177278292e-09,6.643374931188081e-09
F2,S2172,4.1227265052770845e-08,1.1671359687138113e-07,1.478969421486383e-09,1.9286043745362925e-07,3.662185065567713e-09,6.842585620099101e-09
F2,S2173,3.8005549341782607e-08,1.0310626905101548e-07,1.6441280142521067e-09,2.035553488164344e-07,4.227792589623518e-09,9.563162859648647e-09
F2,S2174,3.70626594371908e-08,1.0681576550146292e-07,1.5683336597280285e-09,1.6108780957545832e-07,6.922638911723599e-09,7.645648668034899e-09
F2,S2175,4.484748679514673e-08,1.1605258237035394e-07,1.4854048320227784e-09,1.9776521005007407e-07,3.256124865050675e-09,6.5421908242881035e-09
F2,S2176,4.4206753625217733e-08,1.0757654748610166e-07,2.6884613276816576e-09,1.8310123647923547e-07,1.1329334851330606e-08,7.216490735100175e-09
F2,S2177,3.6354959443642414e-08,1.078769508501435e-07,1.6345370386401385e-09,1.9097161459452906e-07,4.650443465499362e-09,6.937639431946911e-09
F2,S2178,3.704882773795429e-08,1.0337542195540872e-07,1.5821707757019814e-09,1.9808432935344635e-07,5.920125261145078e-09,6.586904024115916e-09
F2,S2179,3.9728180869029924e-08,1.0508688530874961e-07,1.721834235269671e-09,1.7100481057193008e-07,5.236578490889798e-09,7.185123132054044e-09
F2,S2180,3.7101595152306493e-08,1.0362737292401963e-07,1.5623577813339015e-09,1.5372820329959493e-07,4.242414559827132e-09,7.665781534032436e-09
F2,S2181,4.321601191886707e-08,1.1621661362130613e-07,1.4815620513243164e-09,2.001472274715452e-07,4.6610949821278315e-09,6.500806158571488e-09
F2,S2182,3.695437678997958e-08,1.0796347418537991e-07,1.7288588919418346e-09,1.475764933895994e-07,5.450392477219563e-09,7.890287949500758e-09
F2,S2183,9.336722422823602e-08,1.5180544916293506e-07,5.406146702597189e-09,3.9001091023400463,6.634297993901042e-09,0.650746414204305
F2,S2184,3.6621406390093034e-08,1.1582662922651491e-07,1.5531575920646292e-09,1.871660424493268e-07,4.831747494654688e-09,6.856189252868371e-09
F2,S2185,4.0204146717945617e-08,1.0794759715124085e-07,1.5882544464364215e-09,1.5514311054200114e-07,4.666277238631308e-09,7.80728344667786e-09
F2,S2186,4.198430055706955e-08,1.156867424737633e-07,1.5354261466957749e-09,1.822369079398417e-07,3.790618846347147e-09,6.826232751656964e-09
F2,S2187,4.328080667047076e-08,1.0850210357114909e-07,1.6658499112974473e-09,6.147764020059232e-07,1.1439622361578892e-08,5.456570145280904e-08
F2,S2188,5.0477895799297817e-08,1.0689981501044707e-07,2.325276424728629e-09,3.0751983531136394e-07,1.3495816300776413e-08,1.5285373123918942e-08
F2,S2189,3.871618826291053e-08,1.0437415134530723e-07,1.561918276193114e-09,1.7303485848497795e-07,4.169049461239545e-09,7.0621662821842955e-09
F2,S2190,4.389866583544248e-08,1.0844294196371856e-07,2.4693539311245573e-09,1.91427845866477e-07,6.6301771053279115e-09,1.2745222560792252e-08
F2,S2191,3.703469665636509e-08,1.0631281525168616e-07,1.6657116427570615e-09,1.7764224688411546e-07,4.795437267340422e-09,6.951241939931341e-09
F2,S2192,4.026105939300701e-08,1.0150205430617883e-07,1.5710444420597868e-09,1.9080808326964225e-07,4.76827787235964e-09,6.933423960255385e-09
F2,S2193,3.7590537125607095e-08,1.0592552780883406e-07,1.6539684296253026e-09,1.6671514600159795e-07,3.9462822971023e-09,8.04516885191978e-09
F2,S2194,4.712082416263677e-08,1.1748034901042185e-07,1.4560495681987624e-09,1.9858495740988838e-07,3.331083788993048e-09,6.5668464133919855e-09
F2,S2195,7.674267692538428e-08,1.2444448984466321e-07,3.721179443564693e-09,1.805318354975668e-07,6.940712223568828e-09,6.94259172365136e-09
F2,S2196,4.137776640332265e-08,1.0787060606492297e-07,2.090699768591068e-09,1.3259440542498805e-07,1.0924649791627929e-08,1.1159246149195058e-08
F2,S2197,3.960817994862843e-08,1.0138030141696386e-07,1.5411552658979242e-09,1.4066713138781453e-07,4.241610176384044e-09,8.001671091203026e-09
F2,S2198,3.852188243134452e-08,1.0342353998442297e-07,1.5664535145974831e-09,2.4239234427190474e-07,4.532145347734058e-09,1.4769289516123632e-08
F2,S2199,3.6797242885099196e-08,1.0840641919625127e-07,1.6331401423544735e-09,1.5862747589607368e-07,4.695227002764468e-09,7.465428320128387e-09
F2,S2200,3.9578513768053584e-08,1.0831261834301755e-07,1.596416716575209e-09,1.853536135716037e-07,5.1401563313976546e-09,6.911478527047469e-09
F2,S2201,4.709689436905623e-08,1.1695116034884653e-07,1.4647712111059406e-09,1.4429925641734705e-07,3.697644412222495e-09,7.425372636507167e-09
F2,S2202,4.4761672233108287e-08,1.1608276690654874e-07,1.4966841601403225e-09,1.9475457553157548e-07,3.862319176602233e-09,6.560240463096448e-09
F2,S2203,4.962963683013261e-08,1.0679265346976824e-07,3.2155915300455798e-09,1.4409276352183226e-07,5.1359234991170336e-09,7.412798998570914e-09
F2,S2204,3.944592150707701e-08,1.0848664132360947e-07,1.781976002507339e-09,1.7083602912925382e-07,6.045960795139878e-09,7.302193793821395e-09
F2,S2205,3.826826047136431e-08,1.016434834215084e-07,1.5747749100391683e-09,3.1482185098879534e-07,5.557341919200872e-09,1.4366152104443583e-08
F2,S2206,9.316741076679199e-08,1.8195768086045656e-07,5.603007334617559e-09,1.4886778383299649e-07,1.0987848534065429e-08,8.008198627848334e-09
F2,S2207,2.2639451207319036e-07,3.626543231943812e-07,0.0211929899682966,1.5361462186338795e-07,1.123748565439255e-08,8.449460565720659e-09
F2,S2208,4.3155886428148496e-08,1.1654567768447626e-07,1.5048476890758518e-09,1.9729560471101443e-07,4.3082689940351114e-09,6.548893869276736e-09
F2,S2209,3.8893689194105753e-08,1.0674867380841816e-07,1.646806568383391e-09,1.6478444008125824e-07,6.766342103472404e-09,7.436407206879814e-09
F2,S2210,3.7431737388143127e-08,1.0380857018156088e-07,1.5696525948436465e-09,1.641607770780681e-07,9.038441999218597e-09,7.863498560970268e-09
F2,S2211,3.7465316056932876e-08,1.0813364647588293e-07,1.6665631858959533e-09,1.8353037940762754e-07,5.098141684357931e-09,7.133564231450742e-09
F2,S2212,4.4394494183701864e-08,1.0791678426215522e-07,1.9616566731307482e-09,1.6188817027582348e-07,8.448607086671972e-09,7.484258488956498e-09
F2,S2213,3.9740779548813184e-08,1.043167145339252e-07,1.621218270472239e-09,1.3267762516069447e-07,7.027725848822634e-09,8.324598414343947e-09
F2,S2214,5.6402087018276776e-08,1.9718089212261512e-07,4.106290601118312e-09,5.542036040452848e-07,7.024547004747479e-09,1.452903810200594e-08
F2,S2215,4.1948246215444715e-08,1.0846425160090003e-07,2.2582993326805318e-09,1.6737410095166194e-07,5.208864658132136e-09,7.117067783845271e-09
F2,S2216,4.4176132065662564e-08,1.2238530737136738e-07,2.841635218575793e-09,1.6376723089750928e-07,5.386329368574246e-09,7.167720976817064e-09
F2,S2217,3.75590021700471e-08,1.264448256853089e-07,2.2784906133764835e-09,5.16389388221856e-07,5.587627241481087e-09,1.9503283088922416e-08
F2,S2218,3.660669097256115e-08,1.0114905176644742e-07,1.5955492050088345e-09,1.6161340680266173e-07,6.6284659673405515e-09,7.779711706237024e-09
F2,S2219,3.8586926487000094e-08,1.0758741011353144e-07,1.637162391431818e-09,1.9350768099261612e-07,6.328737101786693e-09,6.704656577769809e-09
F2,S2220,3.6951506996229304e-08,1.0266031339155754e-07,1.590561997101724e-09,1.3857394450710496e-07,4.7658551885980105e-09,8.221312764422216e-09
F2,S2221,4.043451459410969e-08,1.045529591495811e-07,1.5442564750202278e-09,1.5549466199673246e-07,4.196209853587138e-09,7.664349519975148e-09
F2,S2222,3.848016334463867e-08,1.0824782767566896e-07,1.832725188675956e-09,1.8723698480532821e-07,5.11864104686467e-09,6.851438322023225e-09
F2,S2223,3.7153741288874866e-08,1.0848212915711802e-07,1.6154692175379573e-09,1.3934497344746216e-07,7.031732852675348e-09,9.071038545890013e-09
F2,S2224,3.748381960628497e-08,1.0689523164456033e-07,1.5420126854504416e-09,1.6136601866276612e-07,7.739639781198542e-09,7.755986795809246e-09
F2,S2225,4.6853239990135586e-08,1.1187603285060327e-07,1.4766969528807979e-09,1.8282083858260066e-07,4.212889167405088e-09,6.9592018313940986e-09
F2,S2226,4.640139195045481e-08,1.0508786212909883e-07,1.7621374575043261e-09,1.663969818850109e-07,6.733723135547544e-09,7.1236461288780286e-09
F2,S2227,3.735065139500777e-08,1.0671018310497725e-07,1.6122099585342893e-09,1.7530917568290652e-07,5.156383911764045e-09,7.076937954450388e-09
F2,S2228,3.998814936511087e-08,1.0454795597334546e-07,1.5846160037746475e-09,1.4357171537372402e-07,6.011011986103205e-09,9.665326287248016e-09
F2,S2229,3.8473493410664216e-08,1.0685639546532984e-07,1.6276968449524125e-09,1.9263953995539128e-07,6.826888991647392e-09,6.7278510985258546e-09
F2,S2230,5.965829763715013e-08,1.8866899333343122e-07,3.66058943242264e-09,1.573860468179289e-07,5.914451997546508e-09,7.141066802755423e-09
F2,S2231,5.651070478948348e-08,1.8717017002768136e-07,2.6665729442185228e-09,1.4503880853006874e-07,1.6734007824394773e-08,7.894242429143721e-09
